ord_nbr,line_nbr,line_kind,invt_id,descr,qty,unit,unit_price,ext_price,rev_acct
0202220005,2,labor,0220502,Retail Labor Hours,5.0,HOURS,98.0,490.0,400002
0202220005,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,77.1429,135.0,400003
0202220006,1,material,0302108,Rexius Primary Planting Soil,18.0,YARD,18.0556,325.0,400000
0202220006,2,labor,0220502,Retail Labor Hours,5.0,HOURS,98.0,490.0,400002
0202220006,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,77.1429,135.0,400003
0202220001,1,material,0303301,Fiberex,37.0,YARD,25.0,925.0,400000
0202220001,2,labor,0220502,Retail Labor Hours,8.5,HOURS,65.8824,560.0,400002
0202220001,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,90.0,180.0,400003
0202220001,4,discount,0220940,VIP Discount,1.0,EACH,-175.0,-175.0,400000
0202220002,1,material,0302107,Rexius Premium Turf Start,10.0,YARD,34.0,340.0,400000
0202220002,2,labor,0220502,Retail Labor Hours,7.0,HOURS,95.0,665.0,400002
0202220002,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,108.0,135.0,400003
0201220044,1,material,0303301,Fiberex,25.0,YARD,24.0,600.0,400000
0201220044,2,labor,0220502,Retail Labor Hours,5.5,HOURS,59.0909,325.0,400002
0201220044,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,70.0,105.0,400003
0201220044,4,discount,0220940,Winter Discount,1.0,EACH,-35.0,-35.0,400000
0201220045,1,material,0301020,Premium Hemlock Bark,30.0,YARD,30.0,900.0,400000
0201220045,2,labor,0220502,Retail Labor Hours,12.0,HOURS,43.75,525.0,400002
0201220045,3,equipment,0220503,Retail-Equipment Hours,3.0,HOURS,60.0,180.0,400003
0201220045,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-80.0,-80.0,400000
0201220041,1,material,0301020,Premium Hemlock Bark,7.0,YARD,30.0,210.0,400000
0201220041,2,labor,0220502,Retail Labor Hours,4.0,HOURS,78.75,315.0,400002
0201220041,3,equipment,0220503,Retail-Equipment Hours,0.75,HOURS,180.0,135.0,400003
0201220041,4,discount,0220940,Senior Discount,1.0,EACH,-65.0,-65.0,400000
0201220042,1,material,0302907,Greenwaste Compost,20.0,YARD,15.5,310.0,400000
0201220042,2,labor,0220502,Retail Labor Hours,6.0,HOURS,75.8333,455.0,400002
0201220042,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,77.1429,135.0,400003
0201220040,1,material,0301322,BeautiBark,34.0,YARD,16.0294,545.0,400000
0201220040,2,labor,0220502,Retail Labor Hours,6.5,HOURS,70.0,455.0,400002
0201220040,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,85.0,170.0,400003
0201220040,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-80.0,-80.0,400000
0201220039,1,material,0205606,1/4-10 rock-Retail Drop Ship,4.0,YARD,25.0,100.0,400000
0201220039,2,labor,0220502,Retail Labor Hours,6.0,HOURS,66.6667,400.0,400002
0201220039,3,equipment,0220503,Retail-Equipment Hours,1.0,HOURS,130.0,130.0,400003
0201220039,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-80.0,-80.0,400000
0201220038,1,material,0301020,Premium Hemlock Bark,32.0,YARD,30.0,960.0,400000
0201220038,2,labor,0220502,Retail Labor Hours,8.5,HOURS,78.2353,665.0,400002
0201220038,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,80.0,160.0,400003
0201220035,1,material,0205603,"3/4"" Round-Retail Drop Ship",8.0,YARD,22.5,180.0,400000
0201220035,2,labor,0220502,Retail Labor Hours,6.0,HOURS,70.0,420.0,400002
0201220035,3,equipment,0220503,Retail-Equipment Hours,1.0,HOURS,180.0,180.0,400003
0201220035,4,discount,0220940,Repeat Customer DIscount,1.0,EACH,-80.0,-80.0,400000
0201220036,1,material,0301322,BeautiBark,24.0,YARD,16.875,405.0,400000
0201220036,2,labor,0220502,Retail Labor Hours,5.0,HOURS,84.0,420.0,400002
0201220036,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,108.0,135.0,400003
0201220036,4,discount,0220940,Winter Discount,1.0,EACH,-50.0,-50.0,400000
0201220034,1,material,0301322,BeautiBark,20.0,YARD,13.0,260.0,400000
0201220034,2,labor,0220502,Retail Labor Hours,4.5,HOURS,85.5556,385.0,400002
0201220034,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,90.0,135.0,400003
0201220030,1,material,0301322,BeautiBark,32.0,YARD,15.9375,510.0,400000
0201220030,2,labor,0220502,Retail Labor Hours,13.5,HOURS,33.7037,455.0,400002
0201220030,3,equipment,0220503,Retail-Equipment Hours,2.75,HOURS,54.5455,150.0,400003
0201220030,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-125.0,-125.0,400000
0201220031,1,material,0301322,BeautiBark,32.0,YARD,15.9375,510.0,400000
0201220031,2,labor,0220502,Retail Labor Hours,17.25,HOURS,26.3768,455.0,400002
0201220031,3,equipment,0220503,Retail-Equipment Hours,3.0,HOURS,50.0,150.0,400003
0201220031,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-125.0,-125.0,400000
0201220032,1,material,0301322,BeautiBark,32.0,YARD,12.9688,415.0,400000
0201220032,2,labor,0220502,Retail Labor Hours,9.0,HOURS,42.7778,385.0,400002
0201220032,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,67.5,135.0,400003
0201220033,1,material,0302107,Rexius Premium Turf Start,14.0,YARD,25.0,350.0,400000
0201220033,2,labor,0220502,Retail Labor Hours,13.5,HOURS,28.5185,385.0,400002
0201220033,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,67.5,135.0,400003
0201220029,1,material,0301020,Premium Hemlock Bark,23.0,YARD,28.913,665.0,400000
0201220029,2,labor,0220502,Retail Labor Hours,7.0,HOURS,60.0,420.0,400002
0201220029,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,77.1429,135.0,400003
0201220029,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-120.0,-120.0,400000
0201220028,1,material,0303301,Fiberex,16.0,YARD,25.0,400.0,400000
0201220028,2,labor,0220502,Retail Labor Hours,6.5,HOURS,83.0769,540.0,400002
0201220028,3,equipment,0220503,Retail-Equipment Hours,1.0,HOURS,90.0,90.0,400003
0201220026,1,material,0205603,"3/4"" Round-Retail Drop Ship",10.0,YARD,0.001,0.01,400000
0201220026,2,labor,0220502,Retail Labor Hours,5.5,HOURS,54.5436,299.99,400002
0201220026,3,equipment,0220503,Retail-Equipment Hours,0.75,HOURS,86.6667,65.0,400003
0201220027,1,material,0301020,Premium Hemlock Bark,22.0,YARD,30.0,660.0,400000
0201220027,2,labor,0220502,Retail Labor Hours,6.5,HOURS,50.0,325.0,400002
0201220027,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,52.5,105.0,400003
0201220027,4,discount,0220940,Senior Discount,1.0,EACH,-100.0,-100.0,400000
0201220021,1,material,0302907,Rexius Garden Compost,20.0,YARD,19.5,390.0,400000
0201220021,2,labor,0220502,Retail Labor Hours,6.5,HOURS,96.9231,630.0,400002
0201220021,3,equipment,0220503,Retail-Equipment Hours,1.0,HOURS,135.0,135.0,400003
0201220021,4,discount,0220940,Volume Discount,1.0,EACH,-60.0,-60.0,400000
0201220022,1,material,0302907,Rexius Garden Compost,20.0,YARD,19.5,390.0,400000
0201220022,2,labor,0220502,Retail Labor Hours,7.0,HOURS,90.0,630.0,400002
0201220022,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,90.0,135.0,400003
0201220022,4,discount,0220940,Volume Discount,1.0,EACH,-60.0,-60.0,400000
0201220023,1,material,0302907,Rexius Garden Compost,20.0,YARD,19.5,390.0,400000
0201220023,2,labor,0220502,Retail Labor Hours,8.5,HOURS,74.1176,630.0,400002
0201220023,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,67.5,135.0,400003
0201220023,4,discount,0220940,Volume Discount,1.0,EACH,-60.0,-60.0,400000
0201220025,1,material,0205603,"3/4"" Round-Retail Drop Ship",18.0,YARD,20.5556,370.0,400000
0201220025,2,labor,0220502,Retail Labor Hours,11.0,HOURS,82.7273,910.0,400002
0201220025,3,equipment,0220503,Retail-Equipment Hours,2.75,HOURS,170.9091,470.0,400003
0201220013,1,material,0301322,BeautiBark,25.0,YARD,17.0,425.0,400000
0201220013,2,labor,0220502,Retail Labor Hours,6.0,HOURS,60.8333,365.0,400002
0201220013,3,equipment,0220503,Retail-Equipment Hours,2.25,HOURS,60.0,135.0,400003
0201220013,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-90.0,-90.0,400000
0201220015,1,material,0302907,Rexius Garden Compost,20.0,YARD,19.5,390.0,400000
0201220015,2,labor,0220502,Retail Labor Hours,6.5,HOURS,96.9231,630.0,400002
0201220015,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,90.0,135.0,400003
0201220015,4,discount,0220940,Volume Discount,1.0,EACH,-60.0,-60.0,400000
0201220017,1,material,0302907,Rexius Garden Compost,20.0,YARD,19.5,390.0,400000
0201220017,2,labor,0220502,Retail Labor Hours,8.0,HOURS,78.75,630.0,400002
0201220017,3,equipment,0220503,Retail-Equipment Hours,2.25,HOURS,60.0,135.0,400003
0201220017,4,discount,0220940,Volume Discount,1.0,EACH,-60.0,-60.0,400000
0201220014,1,material,0301322,BeautiBark,30.0,YARD,17.0,510.0,400000
0201220014,2,labor,0220502,Retail Labor Hours,7.0,HOURS,65.0,455.0,400002
0201220014,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,75.0,150.0,400003
0201220014,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-125.0,-125.0,400000
0201220012,1,material,0205606,3/4 Open-Retail Drop Ship,8.0,YARD,21.25,170.0,400000
0201220012,2,labor,0220502,Retail Labor Hours,5.0,HOURS,85.0,425.0,400002
0201220012,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,224.0,280.0,400003
0201220019,1,material,0303301,Fiberex,35.0,YARD,25.0,875.0,400000
0201220019,2,labor,0220502,Retail Labor Hours,6.5,HOURS,64.6154,420.0,400002
0201220019,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,85.7143,150.0,400003
0201220019,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-70.0,-70.0,400000
0201220020,1,material,0303301,Fiberex,35.0,YARD,25.0,875.0,400000
0201220020,2,labor,0220502,Retail Labor Hours,5.5,HOURS,76.3636,420.0,400002
0201220020,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,120.0,150.0,400003
0201220020,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-70.0,-70.0,400000
0201220005,1,material,0303301,Fiberex,36.0,YARD,25.0,900.0,400000
0201220005,2,labor,0220502,Retail Labor Hours,16.0,HOURS,74.375,1190.0,400002
0201220005,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,108.0,135.0,400003
0201220006,1,material,0302907,Rexius Garden Compost,20.0,YARD,19.5,390.0,400000
0201220006,2,labor,0220502,Retail Labor Hours,8.0,HOURS,78.75,630.0,400002
0201220006,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,77.1429,135.0,400003
0201220006,4,discount,0220940,Volume Discount,1.0,EACH,-60.0,-60.0,400000
0201220007,1,material,0302907,Rexius Garden Compost,20.0,YARD,19.5,390.0,400000
0201220007,2,labor,0220502,Retail Labor Hours,8.0,HOURS,78.75,630.0,400002
0201220007,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,77.1429,135.0,400003
0201220007,4,discount,0220940,Volume Discount,1.0,EACH,-60.0,-60.0,400000
0201220009,1,material,0302907,Rexius Garden Compost,20.0,YARD,19.5,390.0,400000
0201220009,2,labor,0220502,Retail Labor Hours,5.0,HOURS,126.0,630.0,400002
0201220009,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,90.0,135.0,400003
0201220009,4,discount,0220940,Volume Discount,1.0,EACH,-60.0,-60.0,400000
0201220010,1,material,0302907,Rexius Garden Compost,20.0,YARD,19.5,390.0,400000
0201220010,2,labor,0220502,Retail Labor Hours,6.5,HOURS,96.9231,630.0,400002
0201220010,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,77.1429,135.0,400003
0201220010,4,discount,0220940,Volume Discount,1.0,EACH,-60.0,-60.0,400000
0201220011,1,material,0302907,Rexius Garden Compost,20.0,YARD,19.5,390.0,400000
0201220011,2,labor,0220502,Retail Labor Hours,9.0,HOURS,70.0,630.0,400002
0201220011,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,67.5,135.0,400003
0201220011,4,discount,0220940,Volume Discount,1.0,EACH,-60.0,-60.0,400000
0201220004,1,material,0205606,3/4 Open-Retail Drop Ship,8.0,YARD,21.25,170.0,400000
0201220004,2,labor,0220502,Retail Labor Hours,6.5,HOURS,65.3846,425.0,400002
0201220004,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,140.0,280.0,400003
0201220003,1,material,0205603,"3/4"" Round-Retail Drop Ship",7.0,YARD,18.5714,130.0,400000
0201220003,2,labor,0220502,Retail Labor Hours,5.5,HOURS,68.1818,375.0,400002
0201220003,3,equipment,0220503,Retail-Equipment Hours,1.0,HOURS,145.0,145.0,400003
0201220002,1,material,0301322,BeautiBark,32.0,YARD,16.5625,530.0,400000
0201220002,2,labor,0220502,Retail Labor Hours,7.0,HOURS,60.0,420.0,400002
0201220002,3,equipment,0220503,Retail-Equipment Hours,2.5,HOURS,60.0,150.0,400003
0201220002,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-55.0,-55.0,400000
0201220001,1,material,0301322,BeautiBark,15.0,YARD,17.0,255.0,400000
0201220001,2,labor,0220502,Retail Labor Hours,5.0,HOURS,65.0,325.0,400002
0201220001,3,equipment,0220503,Retail-Equipment Hours,1.0,HOURS,105.0,105.0,400003
0201220001,4,discount,0220940,Winter Discount,1.0,EACH,-70.0,-70.0,400000
0201220001,5,material,0220940,Extra Labor Hours,1.75,EACH,102.8571,180.0,400000
0212210061,1,material,0303301,Fiberex,37.0,YARD,25.9459,960.0,400000
0212210061,2,labor,0220502,Retail Labor Hours,6.5,HOURS,80.0,520.0,400002
0212210061,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,83.3333,125.0,400003
0212210061,4,discount,0220940,Volume Discount,1.0,EACH,-160.0,-160.0,400000
0212210062,1,material,0303301,Fiberex,37.0,YARD,25.9459,960.0,400000
0212210062,2,labor,0220502,Retail Labor Hours,5.5,HOURS,94.5455,520.0,400002
0212210062,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,83.3333,125.0,400003
0212210062,4,discount,0220940,Volume Discount,1.0,EACH,-160.0,-160.0,400000
0212210063,1,material,0205601,3/8 Round Pea Gravel-Retail Dr,8.0,YARD,18.125,145.0,400000
0212210063,2,labor,0220502,Retail Labor Hours,5.0,HOURS,78.0,390.0,400002
0212210063,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,83.3333,125.0,400003
0212210059,1,material,0304321,ECONO BARK,37.0,YARD,12.027,445.0,400000
0212210059,2,labor,0220502,Retail Labor Hours,7.0,HOURS,70.0,490.0,400002
0212210059,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,85.0,170.0,400003
0212210056,1,material,0301322,BeautiBark,34.0,YARD,17.0588,580.0,400000
0212210056,2,labor,0220502,Retail Labor Hours,10.5,HOURS,43.3333,455.0,400002
0212210056,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,75.0,150.0,400003
0212210058,1,material,0301322,BeautiBark,34.0,YARD,17.0588,580.0,400000
0212210058,2,labor,0220502,Retail Labor Hours,12.0,HOURS,37.9167,455.0,400002
0212210058,3,equipment,0220503,Retail-Equipment Hours,3.75,HOURS,40.0,150.0,400003
0212210055,1,material,0205606,3/4 Open-Retail Drop Ship,9.0,YARD,27.7778,250.0,400000
0212210055,2,labor,0220502,Retail Labor Hours,5.5,HOURS,82.7273,455.0,400002
0212210055,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,85.0,170.0,400003
0212210054,1,material,0303301,Fiberex,34.0,YARD,28.2353,960.0,400000
0212210054,2,labor,0220502,Retail Labor Hours,7.5,HOURS,69.3333,520.0,400002
0212210054,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,83.3333,125.0,400003
0212210054,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-115.0,-115.0,400000
0212210051,1,material,0301322,BeautiBark,8.0,YARD,13.125,105.0,400000
0212210051,2,labor,0220502,Retail Labor Hours,5.5,HOURS,56.3636,310.0,400002
0212210051,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,57.1429,100.0,400003
0212210049,1,material,0302809,Garden Valley Organic Compost,0.01,YARD,1.0,0.01,400000
0212210049,2,labor,0220502,Retail Labor Hours,10.5,HOURS,120.4752,1264.99,400002
0212210049,3,equipment,0220503,Retail-Equipment Hours,3.5,HOURS,145.7143,510.0,400003
0212210050,1,material,0302809,Garden Valley Organic Compost,0.01,YARD,1.0,0.01,400000
0212210050,2,labor,0220502,Retail Labor Hours,12.0,HOURS,105.4158,1264.99,400002
0212210050,3,equipment,0220503,Retail-Equipment Hours,3.5,HOURS,145.7143,510.0,400003
0212210039,1,material,0302809,Garden Valley Organic Compost,0.01,YARD,1.0,0.01,400000
0212210039,2,labor,0220502,Retail Labor Hours,17.0,HOURS,74.4112,1264.99,400002
0212210039,3,equipment,0220503,Retail-Equipment Hours,5.0,HOURS,102.0,510.0,400003
0212210040,1,material,0304321,ECONO BARK,37.0,YARD,12.027,445.0,400000
0212210040,2,labor,0220502,Retail Labor Hours,5.0,HOURS,98.0,490.0,400002
0212210040,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,97.1429,170.0,400003
0212210041,1,material,0304321,ECONO BARK,37.0,YARD,12.027,445.0,400000
0212210041,2,labor,0220502,Retail Labor Hours,5.0,HOURS,98.0,490.0,400002
0212210041,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,136.0,170.0,400003
0212210042,1,material,0304321,ECONO BARK,37.0,YARD,12.027,445.0,400000
0212210042,2,labor,0220502,Retail Labor Hours,5.5,HOURS,89.0909,490.0,400002
0212210042,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,97.1429,170.0,400003
0212210043,1,material,0304321,ECONO BARK,37.0,YARD,12.027,445.0,400000
0212210043,2,labor,0220502,Retail Labor Hours,5.0,HOURS,98.0,490.0,400002
0212210043,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,113.3333,170.0,400003
0212210044,1,material,0304321,ECONO BARK,37.0,YARD,12.027,445.0,400000
0212210044,2,labor,0220502,Retail Labor Hours,5.0,HOURS,98.0,490.0,400002
0212210044,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,136.0,170.0,400003
0212210045,1,material,0304321,ECONO BARK,37.0,YARD,12.027,445.0,400000
0212210045,2,labor,0220502,Retail Labor Hours,5.5,HOURS,89.0909,490.0,400002
0212210045,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,113.3333,170.0,400003
0212210046,1,material,0304321,ECONO BARK,37.0,YARD,12.027,445.0,400000
0212210046,2,labor,0220502,Retail Labor Hours,4.5,HOURS,108.8889,490.0,400002
0212210046,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,136.0,170.0,400003
0212210047,1,material,0304321,ECONO BARK,37.0,YARD,12.027,445.0,400000
0212210047,2,labor,0220502,Retail Labor Hours,5.0,HOURS,98.0,490.0,400002
0212210047,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,97.1429,170.0,400003
0212210048,1,material,0304321,ECONO BARK,37.0,YARD,12.027,445.0,400000
0212210048,2,labor,0220502,Retail Labor Hours,4.0,HOURS,122.5,490.0,400002
0212210048,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,136.0,170.0,400003
0212210035,1,material,0303301,Fiberex,37.0,YARD,23.9189,885.0,400000
0212210035,2,labor,0220502,Retail Labor Hours,8.0,HOURS,65.0,520.0,400002
0212210035,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,60.0,105.0,400003
0212210035,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-159.69,-159.69,400000
0212210036,1,material,0303301,Fiberex,34.0,YARD,26.0294,885.0,400000
0212210036,2,labor,0220502,Retail Labor Hours,7.5,HOURS,69.3333,520.0,400002
0212210036,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,70.0,105.0,400003
0212210036,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-159.69,-159.69,400000
0212210037,1,material,0303301,Fiberex,37.0,YARD,23.9189,885.0,400000
0212210037,2,labor,0220502,Retail Labor Hours,7.5,HOURS,69.3333,520.0,400002
0212210037,3,equipment,0220503,Retail-Equipment Hours,1.0,HOURS,105.0,105.0,400003
0212210037,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-159.69,-159.69,400000
0212210038,1,material,0303301,Fiberex,34.0,YARD,26.0294,885.0,400000
0212210038,2,labor,0220502,Retail Labor Hours,7.0,HOURS,74.2857,520.0,400002
0212210038,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,84.0,105.0,400003
0212210038,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-159.69,-159.69,400000
0212210034,1,material,0304321,EconoBark,15.0,YARD,13.0,195.0,400000
0212210034,2,labor,0220502,Retail Labor Hours,8.0,HOURS,48.75,390.0,400002
0212210034,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,85.7143,150.0,400003
0212210034,4,discount,0220940,Repeat Customer Discount,1.0,EACH,-40.0,-40.0,400000
0212210033,1,material,0205606,3/4 Open-Retail Drop Ship,9.0,YARD,27.7778,250.0,400000
0212210033,2,labor,0220502,Retail Labor Hours,4.5,HOURS,101.1111,455.0,400002
0212210033,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,136.0,170.0,400003
0212210032,1,material,0205603,"3/4"" Round-Retail Drop Ship",8.0,YARD,36.25,290.0,400000
0212210032,2,labor,0220502,Retail Labor Hours,7.0,HOURS,74.2857,520.0,400002
0212210032,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,100.0,125.0,400003
0212210029,1,material,0304321,Econo Bark,39.0,YARD,10.0,390.0,400000
0212210029,2,labor,0220502,Retail Labor Hours,10.0,HOURS,15.5,155.0,400002
0212210029,3,equipment,0220503,Retail-Equipment Hours,2.75,HOURS,61.8182,170.0,400003
0212210028,1,material,0304321,Econo Bark,68.0,YARD,10.0,680.0,400000
0212210028,2,labor,0220502,Retail Labor Hours,10.5,HOURS,29.5238,310.0,400002
0212210028,3,equipment,0220503,Retail-Equipment Hours,2.75,HOURS,123.6364,340.0,400003
0212210027,1,material,0205603,"3/4"" Round-Retail Drop Ship",0.01,YARD,1.0,0.01,400000
